id,model_version,symbol,strike,option_type,direction,surfaced_at,entry_score,entry_mark,entry_bid,entry_ask,entry_delta,entry_theta,entry_iv,entry_volume,entry_spy,entry_spy_vol_rate,entry_spy_vol_ratio,entry_trend,entry_regime,entry_bias,entry_net_gex,entry_net_dex,entry_call_wall,entry_put_wall,entry_max_pain,entry_gex_anchor,entry_surge,status,confirmed_at,confirmed_score,confirmed_spy,invalidated_at,invalidation_reason,invalidation_spy,invalidation_mark,spy_move_at_invalidation,vol_confirmed,reentry_count,last_reentry_at,out_5m_mark,out_5m_pnl_pct,out_5m_correct,out_10m_mark,out_10m_pnl_pct,out_10m_correct,out_15m_mark,out_15m_pnl_pct,out_15m_correct,out_30m_mark,out_30m_pnl_pct,out_30m_correct,traded,trade_fill_price,trade_qty,trade_pnl_pct
378,v2.1,.SPY260312C669,669.0,Call,Bullish,2026-03-12T14:29:03,64.9,0.745,0.74,0.75,0.36,-0.74,32.53,380518.0,667.86,36.0,0.06011522083994322,Choppy,TRENDING,Bullish,-1214433805.096512,-3837039361.5,685,670,678,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
379,v2.1,.SPY260312C672,672.0,Call,Bullish,2026-03-12T14:30:07,53.7,0.165,0.16,0.17,0.11,-0.17,33.39,313132.0,668.13,102.0,0.10237366387313694,Choppy,TRENDING,Bullish,-1316623223.144736,-3672312404.52,685,670,678,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
380,v2.1,.SPY260312C673,673.0,Call,Bullish,2026-03-12T14:30:07,52.9,0.095,0.09,0.1,0.07,-0.1,34.46,183131.0,668.13,102.0,0.10237366387313694,Choppy,TRENDING,Bullish,-1316623223.144736,-3672312404.52,685,670,678,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
381,v2.1,.SPY260312P669,669.0,Put,Bearish,2026-03-12T14:32:24,60.7,1.65,1.64,1.66,0.61,-0.81,31.61,349410.0,668.16,0.0,0.0,Choppy,TRENDING,Bullish,-1270753906.0654078,-3726064396.8,670,670,678,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
382,v2.1,.SPY260312C667,667.0,Call,Bullish,2026-03-12T14:32:27,74.1,1.99,1.98,2.0,0.67,-0.68,32.91,73752.0,668.31,349.0,3.603842554712799e-05,Uptrend,TRENDING,Bullish,-2690575653.0417657,-4022356060.3799996,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
383,v2.1,.SPY260312C669,669.0,Call,Bullish,2026-03-12T14:32:27,74.1,0.865,0.86,0.87,0.41,-0.87,31.6,386325.0,668.31,349.0,3.603842554712799e-05,Uptrend,TRENDING,Bullish,-2690575653.0417657,-4022356060.3799996,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
384,v2.1,.SPY260312C670,670.0,Call,Bullish,2026-03-12T14:32:27,74.0,0.515,0.51,0.52,0.28,-0.52,31.4,695703.0,668.31,349.0,3.603842554712799e-05,Uptrend,TRENDING,Bullish,-2690575653.0417657,-4022356060.3799996,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
385,v2.1,.SPY260312P665,665.0,Put,Bearish,2026-03-12T14:32:28,59.6,0.225,0.22,0.23,0.14,-0.23,32.68,282583.0,668.22,407.0,6.0033211198444766e-05,Downtrend,TRENDING,Bullish,-2658317933.791296,-4061953016.5200005,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
386,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-12T14:32:28,57.5,0.645,0.64,0.65,0.34,-0.65,31.08,285250.0,668.22,407.0,6.0033211198444766e-05,Downtrend,TRENDING,Bullish,-2658317933.791296,-4061953016.5200005,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
387,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T14:32:28,56.4,1.015,1.01,1.02,0.47,-1.02,30.2,396946.0,668.22,407.0,6.0033211198444766e-05,Downtrend,TRENDING,Bullish,-2658317933.791296,-4061953016.5200005,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
388,v2.1,.SPY260312P666,666.0,Put,Bearish,2026-03-12T14:47:28,57.5,0.505,0.5,0.51,0.29,-0.51,32.91,207691.0,667.595,510.0,0.5198246865762919,Choppy,TRENDING,Bullish,-3027008197.4043565,-4413141420.665,670,665,666,675,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
389,v2.1,.SPY260312C672,672.0,Call,Bullish,2026-03-12T14:50:02,53.4,0.095,0.09,0.1,0.07,-0.1,34.78,321155.0,667.68,4900.0,3.5898750869995237,Uptrend,TRENDING,Bullish,-3362527713.9317756,-4136610772.3199997,670,665,666,679,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
390,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-12T14:56:23,65.8,1.99,1.98,2.0,0.7,-0.53,34.12,36316.0,667.46,1515.0,0.4787259254577915,Choppy,TRENDING,Bullish,-3230875780.3735204,-4381967009.48,670,665,666,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
391,v2.1,.SPY260312C668,668.0,Call,Bullish,2026-03-12T15:02:27,65.4,0.645,0.64,0.65,0.36,-0.65,34.02,297202.0,667.02,259.0,0.29693321868730294,Choppy,TRENDING,Bullish,-3320134324.2601557,-4654781060.46,670,665,666,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
392,v2.1,.SPY260312C670,670.0,Call,Bullish,2026-03-12T15:04:44,68.9,0.235,0.23,0.24,0.16,-0.24,34.98,752983.0,667.3599,3318.0,1.2997747527176575,Choppy,TRENDING,Bullish,-3490300805.534518,-4264439104.0386,670,665,666,678,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
393,v2.1,.SPY260312C671,671.0,Call,Bullish,2026-03-12T15:05:35,54.3,0.135,0.13,0.14,0.11,-0.14,34.31,440887.0,667.72,11828.0,4.099258335066195,Uptrend,TRENDING,Bullish,-3376894638.8815045,-3876990648.6400003,670,665,666,679,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
394,v2.1,.SPY260312P664,664.0,Put,Bearish,2026-03-12T15:05:42,51.4,0.125,0.12,0.13,0.1,-0.13,34.89,130195.0,667.42,2615.0,0.4901225775012183,Downtrend,TRENDING,Bullish,-3304415339.488224,-4410545624.42,670,665,666,678,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
395,v2.1,.SPY260312C667,667.0,Call,Bullish,2026-03-12T15:17:27,64.8,1.1,1.09,1.11,0.58,-0.69,31.49,108268.0,667.415,660.0,0.07362414872078041,Choppy,TRENDING,Bullish,-3207838378.4820485,-4289329373.7,670,665,666,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
396,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-12T15:17:29,61.3,0.675,0.67,0.68,0.43,-0.68,30.35,349668.0,667.36,741.0,0.08787273277083717,Choppy,TRENDING,Bullish,-3064876122.3078403,-4393124102.4,670,665,666,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
397,v2.1,.SPY260312P665,665.0,Put,Bearish,2026-03-12T15:17:29,60.6,0.175,0.17,0.18,0.15,-0.18,32.63,308473.0,667.36,741.0,0.08787273277083717,Choppy,TRENDING,Bullish,-3064876122.3078403,-4393124102.4,670,665,666,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
398,v2.1,.SPY260312P670,670.0,Put,Bearish,2026-03-12T15:22:58,62.3,2.0,1.98,2.02,0.78,-0.27,33.13,255289.0,668.2701,1883.0,1.0200433369447455,Choppy,TRENDING,Bullish,-2863306051.696628,-3797690766.6467996,670,665,666,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
399,v2.1,.SPY260312C671,671.0,Call,Bullish,2026-03-12T15:29:38,53.7,0.075,0.07,0.08,0.08,-0.08,34.63,449217.0,667.93,1872.0,0.9800277465120539,Uptrend,TRENDING,Bullish,-3223301676.0121975,-3818807619.6099997,670,665,666,678,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
400,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-12T15:32:30,59.0,0.245,0.24,0.25,0.23,-0.25,30.19,365862.0,668.32,902.0,0.874031007751938,Choppy,TRENDING,Bullish,-2933866913.8641925,-3696971140.1600003,670,665,666,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
401,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T15:32:30,57.3,0.555,0.55,0.56,0.43,-0.56,29.47,437717.0,668.32,902.0,0.874031007751938,Choppy,TRENDING,Bullish,-2933866913.8641925,-3696971140.1600003,670,665,666,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
402,v2.1,.SPY260312P665,665.0,Put,Bearish,2026-03-12T15:32:34,54.2,0.045,0.04,0.05,0.05,-0.05,34.41,317749.0,668.34,3453.0,2.581199775742852,Choppy,TRENDING,Bullish,-2712409646.5454407,-3732647488.0200005,670,670,666,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
403,v2.1,.SPY260312C665,665.0,Call,Bullish,2026-03-12T15:46:18,62.3,1.81,1.79,1.83,0.83,-0.16,34.57,0.0,666.65,9718.0,1.7208223398792342,Choppy,TRENDING,Bullish,-3570412583.7871747,-4740448152.5,668,665,665,670,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
404,v2.1,.SPY260312P666,666.0,Put,Bearish,2026-03-12T15:47:31,61.5,0.225,0.22,0.23,0.26,-0.23,27.97,258929.0,666.89,0.0,0.0,Choppy,TRENDING,Bullish,-4006162780.890543,-4341751332.94,668,665,665,666.89,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
405,v2.1,.SPY260312C667,667.0,Call,Bullish,2026-03-12T16:02:28,56.2,0.105,0.1,0.11,0.22,-0.11,16.78,162031.0,666.04,422.0,0.04613131026039048,Choppy,TRENDING,Bullish,-4615417431.993983,-4581799722.639999,666,665,665,666.04,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
406,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-12T16:42:53,59.6,0.26,0.25,0.27,1.0,0.0,0.0,64585.0,666.06,25.0,7.042253521126761,Choppy,TRENDING,Bullish,-4168101465.717551,-3864717903.4199996,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
407,v2.1,.SPY260312P666,666.0,Put,Bearish,2026-03-12T17:03:16,55.5,0.235,0.22,0.25,0.26,-0.24,29.54,285692.0,666.06,0.0,0.0,Choppy,TRENDING,Bullish,-3535738383.8588753,-3575107022.7,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
408,v2.1,.SPY260312P666,666.0,Put,Bearish,2026-03-12T17:48:17,53.6,0.235,0.22,0.25,0.29,-0.24,25.1,285692.0,666.06,0.0,0.0,Choppy,TRENDING,Bullish,-4080953624.8855677,-3789425148.8999996,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
409,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-12T17:57:54,55.6,0.26,0.25,0.27,1.0,0.0,0.0,64585.0,666.06,0.0,0.0,Choppy,TRENDING,Bullish,-4335192499.982255,-3915096683.6399994,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
410,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-12T18:01:21,56.8,1.005,0.96,1.05,0.62,-0.46,34.66,404586.0,666.06,3503.0,6.088467889110976,Choppy,TRENDING,Bullish,-4570434884.830391,-4010182743.18,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
411,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-12T19:12:55,55.6,0.26,0.25,0.27,1.0,0.0,0.0,64585.0,666.06,0.0,0.0,Choppy,TRENDING,Bullish,-2751044034.9136677,-3234509248.9799995,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
412,v2.1,.SPY260312P666,666.0,Put,Bearish,2026-03-12T19:31:16,54.5,0.235,0.22,0.25,0.23,-0.24,34.64,285692.0,666.06,0.0,0.0,Choppy,TRENDING,Bullish,-2974547813.2233477,-3336619577.2799997,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
413,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-12T19:57:43,57.0,1.005,0.96,1.05,0.63,-0.45,34.34,404586.0,666.06,77.0,6.695652173913044,Choppy,TRENDING,Bullish,-4595074424.027135,-4021466465.64,668,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
414,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-12T20:27:56,56.0,0.26,0.25,0.27,1.0,0.0,0.0,64585.0,666.06,0.0,1.0,Choppy,TRENDING,Bullish,-1698127406.5598998,-2552574374.9399996,670,665,665,666.06,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
415,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-13T01:19:49,52.6,0.85,1.77,2.11,0.59,-0.49,32.57,462113.0,666.06,0.0,1.0,Choppy,TRENDING,Bullish,-2524026660.089076,-4022452900.4999995,680,665,665,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
416,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-13T02:34:30,57.7,0.94,0.96,1.05,0.61,-0.47,33.86,404586.0,666.06,0.0,1.0,Choppy,TRENDING,Bullish,-1856864776.383216,-3842130476.7,686,668,665,686,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
417,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-13T02:46:45,51.2,1.94,1.77,2.11,1.0,0.0,0.0,462113.0,666.06,0.0,1.0,Choppy,TRENDING,Bullish,-9728563150.372173,-4631258382.9,686,666,665,686,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
418,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-13T02:46:45,50.5,0.06,0.25,0.27,1.0,0.0,0.0,64585.0,666.06,0.0,1.0,Choppy,TRENDING,Bullish,-9728563150.372173,-4631258382.9,686,666,665,686,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
419,v2.1,.SPY260312P667,667.0,Put,Bearish,2026-03-13T03:22:21,53.5,0.94,0.96,1.05,1.0,0.0,0.0,404586.0,666.06,0.0,1.0,Choppy,PINNED,Neutral,25087611.479579993,-7175972583.78,686,663,665,686,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
420,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-13T10:00:01,60.8,0.26,0.25,0.27,1.0,0.0,0.0,0.0,670.85,3187.0,0.7012024070142242,Uptrend,TRENDING,Bullish,-78140397.01767522,-1965878965.5,671,665,668,671,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
421,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-13T10:15:02,56.9,0.26,0.25,0.27,1.0,0.0,0.0,0.0,668.86,1841.0,1.5583865916112922,Choppy,TRENDING,Bullish,-1378899690.644116,-2662828644.7,669,665,667,669,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
422,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-13T10:30:02,57.6,0.26,0.25,0.27,1.0,0.0,0.0,0.0,668.95,4118.0,1.6915525067263655,Uptrend,TRENDING,Bullish,-574117033.7434005,-2640390469.65,669,665,667,669,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
423,v2.1,.SPY260312C666,666.0,Call,Bullish,2026-03-13T10:30:28,57.8,0.26,0.25,0.27,1.0,0.0,0.0,0.0,669.27,0.0,0.0,Choppy,TRENDING,Bullish,-1468464096.956031,-2519833005.69,670,665,668,670,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
424,v2.1,.SPY260313P669,669.0,Put,Bearish,2026-03-13T10:31:27,52.5,1.615,1.61,1.62,0.43,-1.61,29.54,116854.0,669.85,1899.0,1.582631885990499,Choppy,TRENDING,Bullish,-2266136465.17535,-4490780906.150001,670,670,665,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
425,v2.1,.SPY260313P668,668.0,Put,Bearish,2026-03-13T10:31:27,52.3,1.265,1.26,1.27,0.36,-1.26,30.26,113612.0,669.85,1899.0,1.582631885990499,Choppy,TRENDING,Bullish,-2266136465.17535,-4490780906.150001,670,670,665,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
426,v2.1,.SPY260313P665,665.0,Put,Bearish,2026-03-13T10:31:27,50.3,0.595,0.59,0.6,0.19,-0.6,32.81,68536.0,669.85,1899.0,1.582631885990499,Choppy,TRENDING,Bullish,-2266136465.17535,-4490780906.150001,670,670,665,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
427,v2.1,.SPY260313P666,666.0,Put,Bearish,2026-03-13T10:31:28,51.1,0.775,0.77,0.78,0.24,-0.78,32.11,52507.0,669.86,314.0,0.2653147444021969,Choppy,TRENDING,Bullish,-2248897288.669044,-4439682701.22,670,670,665,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
428,v2.1,.SPY260313P667,667.0,Put,Bearish,2026-03-13T10:31:28,51.1,1.005,1.0,1.01,0.29,-1.01,31.42,78515.0,669.86,314.0,0.2653147444021969,Choppy,TRENDING,Bullish,-2248897288.669044,-4439682701.22,670,670,665,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
429,v2.1,.SPY260313P670,670.0,Put,Bearish,2026-03-13T10:31:41,62.5,1.975,1.97,1.98,0.5,-1.96,28.93,112363.0,669.99,1259.0,0.35585076314301867,Choppy,TRENDING,Bullish,-2324366237.3798075,-4275088271.76,670,670,665,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
430,v2.1,.SPY260313C670,670.0,Call,Bullish,2026-03-13T10:31:47,64.5,1.995,1.99,2.0,0.5,-1.97,28.92,122253.0,670.03,151.0,0.05841844630145465,Choppy,TRENDING,Bullish,-2291318954.961456,-4264091020.9,670,670,667,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
431,v2.1,.SPY260313C671,671.0,Call,Bullish,2026-03-13T10:31:47,51.1,1.475,1.47,1.48,0.42,-1.48,28.05,119176.0,670.03,151.0,0.05841844630145465,Choppy,TRENDING,Bullish,-2291318954.961456,-4264091020.9,670,670,667,674,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
432,v2.1,.SPY260313C672,672.0,Call,Bullish,2026-03-13T10:31:55,50.1,1.065,1.06,1.07,0.34,-1.07,27.46,135065.0,670.05,447.0,0.2718234060020067,Choppy,TRENDING,Bullish,-2291276159.2386,-4206718630.7999997,670,670,667,674,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
433,v2.1,.SPY260313C674,674.0,Call,Bullish,2026-03-13T10:32:54,50.8,0.495,0.49,0.5,0.2,-0.5,26.53,79194.0,670.1,274.0,0.23137006544226305,Choppy,TRENDING,Bullish,-2106890026.6205,-4248693328.7000003,670,670,667,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
434,v2.1,.SPY260313P664,664.0,Put,Bearish,2026-03-13T10:33:49,50.7,0.425,0.42,0.43,0.15,-0.43,32.82,33816.0,669.8199,1839.0,1.4987164337231573,Choppy,TRENDING,Bullish,-1854369212.85381,-4653381516.938699,670,670,665,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
435,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T10:34:03,50.0,0.355,0.35,0.36,0.12,-0.36,33.7,42785.0,669.5601,460.0,0.43966547192353644,Choppy,TRENDING,Bullish,-2231556308.336532,-4788326916.265201,670,670,665,674,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
436,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T10:44:44,76.9,1.405,1.4,1.41,0.39,-1.4,31.03,79924.0,667.47,893.0,0.554606713660218,Choppy,TRENDING,Bullish,-2970211959.7802105,-7124064832.92,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
437,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T10:44:44,75.9,1.855,1.85,1.86,0.46,-1.86,31.46,45409.0,667.47,893.0,0.554606713660218,Choppy,TRENDING,Bullish,-2970211959.7802105,-7124064832.92,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
438,v2.1,.SPY260313P665,665.0,Put,Bearish,2026-03-13T10:46:27,52.1,1.385,1.38,1.39,0.37,-1.38,32.82,86758.0,666.89,8720.0,1.6900862486675066,Choppy,TRENDING,Bullish,-2747728942.601825,-8335740871.360001,670,670,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
439,v2.1,.SPY260313P666,666.0,Put,Bearish,2026-03-13T10:46:28,52.0,1.735,1.73,1.74,0.43,-1.73,32.44,75462.0,666.92,5182.0,0.9588217335393325,Choppy,TRENDING,Bullish,-2738867019.7253275,-8220456586.919999,670,670,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
440,v2.1,.SPY260313C670,670.0,Call,Bullish,2026-03-13T10:46:47,65.1,0.895,0.89,0.9,0.27,-0.9,32.11,157993.0,666.74,3324.0,0.9656334427562966,Choppy,TRENDING,Bullish,-3329181187.918676,-8141670818.619999,670,660,663,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
441,v2.1,.SPY260313C671,671.0,Call,Bullish,2026-03-13T10:46:47,50.0,0.635,0.63,0.64,0.21,-0.64,31.72,142933.0,666.74,3324.0,0.9656334427562966,Choppy,TRENDING,Bullish,-3329181187.918676,-8141670818.619999,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
442,v2.1,.SPY260313C672,672.0,Call,Bullish,2026-03-13T10:46:56,50.4,0.415,0.41,0.42,0.15,-0.42,32.09,159930.0,666.41,50710.0,8.017137798014293,Choppy,TRENDING,Bullish,-3256721986.255087,-8586382302.94,670,660,663,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
443,v2.1,.SPY260313C674,674.0,Call,Bullish,2026-03-13T10:47:54,50.3,0.205,0.2,0.21,0.08,-0.21,32.59,90507.0,666.42,2394.0,0.8142303244677234,Choppy,TRENDING,Bullish,-3661662198.7193756,-8454777907.619999,670,660,663,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
444,v2.1,.SPY260313P667,667.0,Put,Bearish,2026-03-13T10:50:05,51.8,1.975,1.97,1.98,0.47,-1.98,32.94,123368.0,667.41,782.0,0.23091687583050347,Choppy,TRENDING,Bullish,-3158413722.454941,-7160955572.699999,670,670,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
445,v2.1,.SPY260313P662,662.0,Put,Bearish,2026-03-13T10:52:14,50.3,0.705,0.7,0.71,0.21,-0.71,34.81,40792.0,666.495,750.0,0.45157600024084055,Choppy,TRENDING,Bullish,-2909052370.2766185,-8611563284.64,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
446,v2.1,.SPY260313C667,667.0,Call,Bullish,2026-03-13T10:52:16,57.8,1.96,1.95,1.97,0.47,-1.96,33.34,33973.0,666.5,739.0,0.2777360192423331,Choppy,TRENDING,Bullish,-3321947292.17,-8341506102.0,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
447,v2.1,.SPY260313C673,673.0,Call,Bullish,2026-03-13T10:53:13,50.0,0.305,0.3,0.31,0.12,-0.31,31.66,123246.0,666.825,876.0,0.5556612749762131,Choppy,TRENDING,Bullish,-2856827620.9553065,-8061838898.775001,670,660,663,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
448,v2.1,.SPY260313C666,666.0,Call,Bullish,2026-03-13T10:56:39,58.9,1.99,1.98,2.0,0.46,-1.99,34.65,20201.0,665.42,10902.0,2.200246220912632,Choppy,TRENDING,Bullish,-3933664502.511016,-9629932954.039999,670,660,662,672,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
449,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T11:04:10,53.5,1.405,1.4,1.41,0.36,-1.4,34.89,70713.0,664.94,2760.0,0.975661487883769,Choppy,TRENDING,Bullish,-3982251519.455977,-10361963491.640001,670,660,660,675,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
450,v2.1,.SPY260313C673,673.0,Call,Bullish,2026-03-13T11:08:14,50.0,0.185,0.18,0.19,0.08,-0.19,32.6,133806.0,665.52,1209.0,0.8781869688385269,Choppy,TRENDING,Bullish,-4015661513.79456,-9337311486.48,670,660,662,672,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
451,v2.1,.SPY260313P661,661.0,Put,Bearish,2026-03-13T11:09:06,54.3,0.575,0.57,0.58,0.19,-0.58,34.99,31528.0,665.96,1778.0,1.01984627738901,Choppy,TRENDING,Bullish,-4162840725.699649,-8862555722.4,670,660,662,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
452,v2.1,.SPY260313P666,666.0,Put,Bearish,2026-03-13T11:09:27,52.9,1.955,1.95,1.96,0.49,-1.96,31.53,114783.0,666.12,8129.0,4.725338603731907,Choppy,TRENDING,Bullish,-3846293200.8053284,-8588829380.04,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
453,v2.1,.SPY260313P660,660.0,Put,Bearish,2026-03-13T11:11:01,55.4,0.395,0.39,0.4,0.14,-0.4,34.86,75850.0,666.0,6667.0,2.9063405915560496,Choppy,TRENDING,Bullish,-3585733317.36,-8949885156.0,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
454,v2.1,.SPY260313C669,669.0,Call,Bullish,2026-03-13T11:15:22,71.3,0.885,0.88,0.89,0.3,-0.89,29.02,119313.0,666.58,3302.0,0.4154060021260937,Choppy,TRENDING,Bullish,-3175623065.8597646,-8545387621.84,670,660,663,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
455,v2.1,.SPY260313C668,668.0,Call,Bullish,2026-03-13T11:15:22,71.0,1.255,1.25,1.26,0.38,-1.25,29.53,90532.0,666.58,3302.0,0.4154060021260937,Choppy,TRENDING,Bullish,-3175623065.8597646,-8545387621.84,670,660,663,680,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
456,v2.1,.SPY260313P663,663.0,Put,Bearish,2026-03-13T11:19:10,54.2,0.865,0.86,0.87,0.27,-0.87,33.23,81484.0,666.2,182.0,0.10918143915534359,Choppy,TRENDING,Bullish,-3363197685.8320007,-8921651802.400002,670,660,663,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
